X_1,X_2,Y
9.325,-8.649,-5.751
16.939,2.206,25.616
2.678,-5.097,-5.204
3.545,-6.654,-7.328
-7.984,-15.429,-35.44
4.997,-11.168,-14.171
-6.267,-0.05,-3.699
-9.197,-11.063,-25.453
8.709,7.927,30.383
7.26,-6.022,-3.122
-4.32,-9.862,-21.311
12.993,9.074,34.756
15.054,1.383,20.243
0.18,30.556,64.47
-8.338,-18.101,-39.228
-6.546,2.501,2.667
3.44,-7.155,-9.004
-2.557,17.706,34.511
3.743,2.512,12.524
8.921,14.948,40.271
9.391,-6.084,0.269
8.454,-16.591,-24.522
11.236,-13.698,-14.032
5.752,7.528,25.003
-1.59,11.574,25.497
-3.221,8.122,16.302
-9.643,7.809,9.521
0.65,-21.051,-37.022
8.776,-6.592,-1.086
10.171,2.581,16.233
-6.597,-3.678,-9.892
-12.482,-14.785,-39.661
-7.308,11.502,21.886
-11.254,9.634,9.779
3.501,2.836,12.292
3.291,2.09,8.134
-0.33,11.539,24.586
-4.474,3.775,7.988
18.51,-14.065,-5.129
7.828,17.474,48.72
4.129,3.064,15.841
-4.601,-9.722,-20.526
25.225,-19.365,-10.467
6.304,13.356,34.705
-5.251,6.007,8.675
-5.353,-15.041,-31.679
4.105,-4.912,-4.249
1.626,14.562,31.529
-12.977,1.002,-8.625
13.859,-0.665,17.886
5.173,-0.894,5.769
6.2,10.727,31.58
0.966,-13.535,-25.369
-2.971,12.542,23.963
6.509,-17.827,-27.366
7.081,1.062,10.937
16.41,-8.784,2.14
-4.501,-2.524,-6.246
7.181,3.187,14.825
13.027,-11.324,-7.696
1.404,-19.806,-39.615
0.108,14.281,32.361
0.151,-17.492,-33.686
-8.601,0.74,-4.129
-17.548,5.901,-1.391
-7.705,9.29,13.486
3.862,-9.453,-13.405
-8.86,4.873,6.477
-5.29,2.249,0.797
-12.586,9.572,10.9
9.954,-5.02,5.201
9.473,-3.301,9.091
1.243,25.527,56.242
-2.507,4.345,10.605
11.054,-6.765,2.313
12.662,2.316,21.353
3.408,-1.334,7.657
-0.088,-10.93,-16.126
-3.0,-7.526,-14.071
-22.657,-4.06,-27.84
-1.803,-5.565,-10.884
-7.874,2.563,-0.93
-6.084,2.065,0.577
-4.903,4.568,6.651
-6.439,-4.397,-14.772
-17.029,6.894,-1.105
1.256,14.419,32.509
10.573,-8.587,-1.87
7.128,5.812,21.692
8.698,-10.845,-9.676
5.958,8.848,27.603
-15.504,0.2,-9.205
-0.366,-13.07,-21.729
-4.228,12.662,25.071
-11.563,-4.853,-20.078
11.185,-14.659,-16.034
7.542,-23.819,-35.758
-2.264,-4.709,-9.359
2.932,0.006,7.543
-10.654,7.641,6.961
-11.868,-6.619,-20.931
5.051,-11.991,-17.278
-2.821,-8.343,-16.99
3.007,5.689,16.187
-12.43,7.568,5.958
-2.675,-25.545,-50.256
-1.595,5.263,12.471
-19.567,-9.462,-35.69
13.265,-0.718,16.476
-11.386,-6.788,-21.737
-9.788,4.589,1.04
-5.978,-5.21,-15.557
-13.869,-0.101,-10.494
-9.438,-0.982,-8.396
-9.071,11.245,14.571
-6.172,-5.696,-12.835
1.224,-7.409,-10.155
-19.706,3.607,-8.735
-15.328,-0.877,-15.896
-0.917,-10.395,-16.921
-13.614,25.123,44.233
14.753,-5.456,6.988
-4.092,-16.808,-35.096
2.979,-2.492,1.681
-4.201,-8.548,-19.367
-2.213,-7.718,-15.528
5.665,-13.982,-19.307
-1.939,1.221,3.571
-3.854,20.795,40.139
-1.053,11.331,25.872
17.919,7.83,35.34
4.122,1.323,8.405
8.101,3.966,19.148
4.226,-6.243,-5.058
2.65,-0.136,4.349
-7.04,1.402,-2.593
-4.863,2.442,2.195
-0.311,-1.924,-0.145
19.5,-15.587,-9.027
9.958,-4.154,5.116
16.324,18.896,58.22
14.729,19.818,57.441
-8.525,4.147,1.74
3.162,12.371,30.105
18.994,-0.486,21.861
-17.987,1.324,-12.643
-7.024,-6.595,-18.077
-1.789,1.661,5.63
3.153,5.135,17.906
2.748,2.518,12.374
19.197,-8.479,7.615
-9.794,5.574,3.743
5.444,-1.24,7.857
3.409,-6.619,-8.628
-16.541,-14.23,-41.76
-3.575,14.771,27.773
2.873,-10.799,-16.634
11.396,1.425,17.981
-11.072,-16.517,-40.828
-10.152,-11.703,-29.518
-11.23,-1.366,-8.704
9.082,-17.891,-24.736
-1.913,2.371,8.543
-1.347,-13.75,-27.593
3.555,5.472,15.924
-7.325,7.1,9.24
10.83,2.838,21.328
17.942,-22.879,-22.081
17.078,-2.01,17.822
2.954,-0.421,3.923
0.679,-2.622,-3.021
-5.92,-24.969,-54.31
-1.909,-7.263,-12.909
-16.176,14.061,14.503
-0.163,30.595,61.678
1.43,11.211,27.274
-3.199,-6.661,-14.298
-5.729,-4.602,-10.996
-6.783,-18.715,-44.745
4.71,-15.684,-25.399
-3.034,11.507,25.634
2.058,-4.053,-3.409
-7.362,-8.858,-21.532
-2.216,8.655,17.932
-3.297,2.157,5.185
-3.826,-6.613,-16.733
0.854,15.361,36.023
2.267,-0.121,7.084
5.528,5.119,15.146
-11.99,-9.233,-27.806
-9.864,-2.016,-12.616
-9.996,-5.678,-19.881
0.998,-14.486,-24.438
-17.295,-9.66,-32.313
5.238,-14.244,-20.853
9.692,-0.623,12.52
2.101,-4.752,-5.419
7.997,-0.838,7.87
8.135,2.212,15.696
17.752,0.748,22.984
17.824,1.438,24.069
-10.386,10.817,12.221
-3.003,-1.537,-1.025
-2.046,3.336,9.432
11.526,-7.374,-1.208
1.282,7.648,20.312
-13.414,-6.852,-24.897
-8.221,-23.59,-50.322
4.772,11.953,31.55
-11.808,-7.661,-25.329
9.546,6.404,26.298
-9.971,0.458,-6.419
12.955,5.527,26.774
5.521,4.172,17.055
-5.289,-9.322,-21.093
5.42,0.437,8.624
2.668,0.007,4.808
8.087,-10.435,-10.323
20.322,-7.543,7.634
-2.854,-11.326,-23.488
17.801,-22.136,-24.442
1.509,7.396,19.578
-0.127,4.423,10.909
-7.587,-4.656,-12.489
19.897,-7.858,8.435
-12.526,4.45,-0.665
6.519,4.098,19.872
-2.265,-12.274,-24.08
3.216,4.632,15.689
-5.442,8.558,13.807
5.742,3.7,15.672
-3.04,-19.913,-40.101
6.236,4.753,20.983
-2.616,-10.13,-21.839
11.49,-10.302,-5.913
-2.267,-4.375,-8.406
6.856,7.883,26.272
2.974,3.094,13.491
-2.659,-12.448,-26.0
-2.304,8.296,17.98
18.173,-11.889,-1.486
1.341,7.577,18.564
10.45,17.365,47.805
-10.323,7.625,9.348
1.773,-9.207,-12.455
11.788,5.122,23.922
1.337,-9.876,-14.323
12.751,15.718,46.392
-2.321,9.08,18.136
8.949,-14.725,-14.886
2.759,14.202,35.223
15.563,6.564,33.446
-10.357,-11.79,-34.102
-6.638,-13.609,-30.426
2.823,8.698,20.771
4.048,-6.169,-6.999
7.94,-0.301,10.062
23.134,-26.18,-26.895
-10.085,6.866,5.756
9.826,6.508,24.641
-12.791,-4.694,-19.146
-7.647,-11.992,-26.939
15.559,0.628,19.581
10.258,-3.198,6.627
-3.356,-2.253,-5.896
17.111,-13.748,-7.58
-11.564,1.374,-4.914
17.714,-7.833,6.007
6.527,-2.194,6.735
-15.389,-0.919,-14.844
2.184,-12.605,-20.483
6.07,10.701,28.664
3.445,-10.962,-12.641
-3.469,-11.596,-24.506
-0.309,-14.657,-29.352
13.576,-7.055,3.874
-5.15,-8.703,-19.813
15.946,-12.92,-7.202
-5.96,-4.681,-11.772
-3.517,-6.679,-13.741
13.138,-14.082,-12.187
6.407,-16.861,-24.1
11.177,4.08,20.469
-10.525,2.644,-2.196
5.305,-10.443,-14.486
4.983,-15.018,-22.191
7.754,-16.53,-22.4
10.433,6.756,24.598
-2.288,4.833,11.432
9.007,2.652,16.427
-9.604,-12.127,-29.28
-18.714,8.09,2.188
8.039,-17.765,-25.337
5.719,-16.118,-23.591
11.003,12.068,39.035
2.5,-20.699,-37.058
-2.445,-10.498,-18.5
8.641,-13.081,-13.333
18.413,-6.9,7.573
1.484,6.698,17.553
1.857,-21.07,-34.243
4.172,10.527,27.23
4.219,13.109,34.101
-2.761,-7.178,-13.122
-2.837,-1.392,-5.192
-8.752,-6.251,-18.193
-10.398,3.911,1.936
-19.969,35.402,53.416
11.854,-3.919,6.787
8.879,-1.595,6.386
3.735,9.631,25.901
-6.303,4.469,6.035
-19.096,-5.747,-27.576
-11.856,7.119,6.776
11.428,-3.329,6.653
11.379,-5.03,5.301
-16.485,-4.952,-21.943
-7.218,17.465,31.672
-16.308,-5.104,-23.83
-3.114,-8.701,-15.921
-7.386,5.175,5.307
8.994,-1.918,5.577
-3.371,10.797,20.268
20.714,-5.329,12.742
16.384,-1.3,18.286
5.867,-2.979,2.239
4.906,-6.878,-5.327
11.982,5.164,25.485
11.844,-29.675,-45.603
11.961,14.606,41.443
1.528,4.832,14.782
-1.117,-4.537,-6.942
3.973,3.965,13.724
-0.525,-2.934,-5.467
-10.841,2.159,-6.125
-1.138,-16.201,-33.61
-13.038,6.649,3.466
0.608,2.139,8.399
21.684,-8.21,6.929
21.873,2.967,31.022
1.132,20.925,43.692
1.061,2.027,8.541
-6.623,-13.741,-32.321
7.802,3.262,15.786
-17.697,12.153,9.249
-8.46,4.643,1.332
2.254,-11.667,-20.33
9.139,12.051,33.698
-11.712,9.405,10.488
1.115,2.342,12.396
-4.116,-0.754,-1.945
9.075,0.123,11.734
-3.784,-4.126,-8.958
0.743,-11.418,-17.874
16.158,-15.76,-13.032
-5.45,11.833,22.354
-5.568,7.925,13.408
-4.642,6.262,11.213
-4.397,-1.297,-2.668
-0.388,7.732,17.17
-9.246,2.681,-1.639
-11.925,8.726,7.695
1.552,2.004,8.7
-12.662,10.412,12.2
-4.898,19.941,37.518
-5.08,-13.381,-28.954
-1.556,-4.731,-5.948
-8.644,10.271,15.434
-12.342,-0.374,-8.55
6.299,-4.521,1.033
5.853,2.016,12.757
-5.803,6.924,12.877
-1.258,1.325,4.452
-3.164,-19.285,-39.386
7.099,9.79,30.05
12.71,10.144,34.549
-1.852,-3.857,-6.92
-6.714,7.637,10.07
2.279,-8.434,-11.483
13.788,-2.436,10.799
-16.718,11.379,8.462
-3.134,2.616,4.768
6.035,-0.178,9.496
2.167,-12.324,-20.113
10.392,-2.558,7.227
-3.784,-15.148,-30.415
2.612,8.504,21.059
-6.736,5.725,11.565
18.559,-4.705,11.09
5.56,-11.421,-13.153
-18.628,-9.876,-34.74
10.236,3.027,20.714
-10.186,14.223,18.301
9.39,15.157,42.114
2.642,6.704,19.684
-16.599,-9.125,-31.572
-7.551,-15.126,-33.301
-31.335,-3.405,-34.631
6.882,-3.607,1.751
-8.79,3.8,2.545
12.299,18.833,54.091
15.461,-5.534,7.682
-2.35,10.954,24.183
16.866,-17.988,-15.336
6.608,8.172,26.605
-13.996,13.971,16.667
-4.971,-7.539,-16.935
4.769,-18.882,-30.84
-3.544,-4.106,-9.524
-12.623,3.134,-4.808
14.246,3.818,26.319
3.704,4.565,18.167
15.467,-3.155,11.737
-2.376,5.989,11.356
-4.177,-9.744,-21.791
-3.265,-4.987,-9.368
11.779,13.766,44.244
5.775,-1.975,2.598
11.752,-1.357,13.009
9.588,1.682,17.451
10.846,7.268,29.666
-11.539,8.169,9.073
-8.747,-13.306,-32.394
3.127,-9.135,-9.803
26.607,15.519,61.12
-5.478,-3.936,-11.049
3.045,-15.938,-25.684
-2.756,12.179,25.916
12.98,13.923,44.566
3.579,3.3,14.102
15.34,14.975,47.952
5.316,-2.673,1.502
-5.039,-6.605,-14.052
-1.354,-6.115,-11.066
-9.249,-0.11,-8.005
-9.879,1.681,-3.134
-2.634,4.157,8.953
-12.831,-4.207,-19.33
2.155,14.404,34.53
-7.261,10.678,16.699
-9.74,-6.15,-17.445
-3.285,0.152,0.664
-2.284,6.266,17.163
-26.478,-7.863,-38.922
-6.329,-3.68,-11.815
28.947,7.259,45.964
15.159,-6.99,2.338
-10.506,-10.504,-28.437
15.94,-6.726,6.518
-6.539,-14.451,-32.481
13.327,-10.189,-3.221
-7.291,-5.215,-15.078
-10.768,3.266,-0.303
-0.341,-16.016,-30.384
1.418,-22.346,-41.404
-1.325,-16.697,-33.334
9.881,-2.251,7.965
-11.123,1.33,-2.869
-3.226,-2.487,-6.287
4.929,-6.884,-8.385
-9.807,0.086,-6.681
-12.454,-11.477,-32.845
2.413,11.318,26.819
9.169,-2.437,7.681
-0.313,-26.568,-51.028
4.648,-0.168,6.071
12.905,18.409,52.623
-6.468,-0.073,-3.745
-15.158,-12.361,-38.471
-3.844,-6.116,-16.034
-8.161,-17.807,-39.43
-2.286,17.186,33.826
-8.08,-13.977,-33.915
21.221,5.146,33.386
-13.028,-8.616,-26.451
-13.845,-2.561,-16.896
6.07,-2.337,1.72
10.888,-1.551,9.64
3.308,-4.092,-2.009
10.026,1.989,17.766
1.519,-10.835,-16.676
10.617,-6.067,1.185
6.27,-7.594,-7.347
-7.092,0.412,-3.612
0.242,-6.521,-10.393
-1.417,-2.333,-2.957
-15.332,-7.584,-29.338
-7.02,-21.832,-48.328
16.255,21.115,62.434
-13.236,-5.381,-20.546
-0.873,-4.992,-6.027
-18.667,-7.321,-28.279
-11.206,-1.751,-11.097
0.14,0.216,2.635
-1.533,4.114,10.474
10.696,-4.328,7.603
3.437,-18.311,-31.184
15.066,-2.939,11.985
7.85,-7.756,-4.54
5.111,-1.847,3.891
3.27,-26.934,-45.918
-3.89,13.249,23.379
-1.399,-4.294,-10.911
7.282,-6.569,-0.448
8.616,15.497,43.496
-1.763,-0.126,3.464
-6.25,-19.327,-41.737
10.345,-9.866,-7.952
4.044,-1.911,3.27
-0.132,7.081,14.903
12.295,-2.408,10.171
2.394,6.147,18.327
-2.477,0.988,0.18
12.65,2.905,22.399
9.495,23.538,58.907
8.23,2.032,13.007
-0.887,2.19,6.654
-19.448,9.999,3.636
5.795,-2.236,4.375
-0.321,-0.791,0.732
4.082,-13.305,-21.15
4.783,-13.397,-19.513
12.582,13.225,38.952
-2.2,10.566,21.268
-0.953,11.564,25.541
-0.273,-0.128,1.776
11.354,9.301,31.909
-12.554,-9.971,-29.785
11.952,-1.833,11.767
-0.679,-7.972,-12.898
11.707,11.507,39.101
4.709,7.619,23.531
9.525,6.106,24.493
9.09,-18.823,-27.062
-2.026,-5.653,-9.075
3.449,11.943,32.889
-0.019,-5.079,-7.018
-17.46,-6.313,-25.643
15.086,-0.751,17.09
-29.396,7.805,-8.786
2.552,7.049,18.398
9.725,-17.424,-20.563
-2.83,5.972,10.307
-3.709,-3.624,-8.606
-16.317,-2.59,-19.994
1.261,-3.317,-0.535
5.825,-6.408,-5.17
13.388,-7.147,1.467
-9.638,17.74,28.489
5.834,-18.443,-26.835
12.955,0.389,17.508
1.769,-1.772,2.38
7.941,-7.347,-2.495
2.857,3.138,13.76
7.44,-2.848,4.233
14.191,0.384,18.646
-0.178,-9.333,-17.671
2.317,25.464,56.084
1.834,5.167,15.823
-22.999,6.505,-5.827
10.921,-15.778,-18.269
-0.431,-7.964,-11.273
-7.63,-20.911,-46.359
-1.083,-3.089,-4.743
4.049,11.699,29.635
1.898,-6.957,-10.182
-0.194,1.076,3.838
-6.865,4.378,6.218
-4.566,-0.753,-4.345
14.699,16.962,48.612
7.873,0.864,12.993
10.955,2.363,18.446
-2.898,0.838,3.007
11.573,-0.211,14.873
-4.427,-13.044,-28.121
1.031,0.696,5.237
1.037,-3.0,-0.837
3.506,-3.589,1.387
-0.238,1.531,6.81
2.013,-3.655,-0.562
-6.324,5.412,10.244
7.268,-20.145,-31.079
-7.717,-7.986,-23.198
11.808,-1.77,11.876
6.736,0.643,12.567
4.277,12.108,30.324
-6.049,-21.789,-48.392
-0.495,-6.831,-12.318
5.078,-17.498,-28.086
9.183,4.265,22.262
0.628,-1.286,0.943
18.663,-5.33,13.842
1.134,13.309,31.427
0.492,-4.14,-3.461
-14.104,-10.845,-31.49
-3.627,-8.562,-17.955
-1.025,9.075,20.745
-16.539,5.877,-2.233
15.267,-1.952,12.982
8.788,-8.302,-6.087
-18.025,-26.005,-67.857
-4.805,3.853,5.731
4.895,-23.129,-39.211
-22.104,-5.72,-31.58
-8.899,-6.045,-18.7
1.932,-8.671,-11.298
-4.96,-4.259,-8.768
-5.456,-1.289,-2.837
-0.204,-1.838,-0.553
18.457,-9.245,5.352
11.557,-3.824,6.782
-5.203,7.399,13.819
-11.703,-4.26,-18.207
-5.646,-15.144,-34.056
11.428,6.049,27.957
0.413,1.14,4.715
6.969,18.789,46.846
-2.27,-1.292,-3.051
-16.264,10.833,8.164
-9.664,-1.664,-10.121
9.761,1.3,15.233
4.647,10.954,27.475
-21.715,9.329,-1.035
5.687,4.362,18.66
9.587,4.295,21.881
3.404,7.58,20.694
22.32,6.283,38.805
-11.209,1.521,-5.746
-8.792,-4.471,-12.801
-7.431,9.199,14.942
7.374,-2.11,7.205
-5.334,7.77,10.603
-3.006,7.007,13.863
5.335,0.899,6.076
-4.434,-7.461,-17.297
6.755,-7.268,-6.433
8.102,-4.291,4.241
18.328,-18.546,-16.381
-7.162,-9.575,-23.622
5.458,-3.075,2.869
-7.628,-10.407,-25.29
8.201,-5.697,-0.739
16.262,-19.176,-20.069
-11.508,-2.353,-16.429
2.3,19.634,45.928
-9.36,-6.895,-22.861
-4.051,3.373,4.221
10.414,-2.202,7.008
-6.188,2.034,3.083
-10.178,-6.947,-22.047
13.221,-14.374,-14.89
-2.408,-11.098,-21.794
-7.232,-13.442,-31.77
14.281,2.485,23.728
-5.376,-7.109,-14.753
2.954,-18.095,-33.689
0.06,-4.7,-5.034
10.553,5.934,25.53
8.049,18.297,49.41
-9.375,-2.319,-10.628
16.701,-3.095,15.436
-7.035,1.124,-1.441
11.351,-16.004,-19.014
17.503,-4.947,8.942
-6.557,1.471,1.316
-3.334,9.562,20.694
6.401,13.115,33.07
2.574,18.342,40.982
-2.085,11.91,25.51
-2.844,10.681,21.77
5.605,11.468,34.72
7.317,-3.065,3.563
-7.853,-12.674,-30.896
-1.546,-2.836,-3.519
2.693,3.894,15.592
-12.487,-13.242,-38.251
4.842,1.106,10.439
4.054,-2.262,2.685
-11.691,-10.89,-31.028
4.943,-0.091,9.642
-0.329,-4.359,-8.125
3.478,-1.386,3.058
-8.47,-9.283,-24.194
-16.076,-2.81,-18.092
-8.401,-2.409,-10.862
-2.961,6.752,13.723
5.151,-1.376,5.316
5.934,-9.208,-7.99
-11.51,-10.051,-28.43
-2.314,-24.962,-48.961
11.031,2.504,18.381
-13.182,3.983,-4.188
-3.219,-0.034,1.83
-9.158,-2.926,-11.486
-10.718,-9.805,-26.213
13.087,-17.983,-20.718
13.767,-10.965,-5.367
7.959,1.547,13.5
-15.377,4.464,-5.21
-0.71,5.01,12.061
14.248,-7.445,3.587
-4.731,-1.092,-3.042
0.54,5.523,13.221
-1.674,0.907,3.938
-3.036,-2.688,-10.184
3.984,-2.386,-0.082
-6.233,7.001,11.827
10.403,0.542,12.877
29.709,7.24,47.03
14.11,11.08,37.925
8.276,-3.48,4.496
-8.982,-4.71,-15.873
16.991,-12.621,-6.377
-16.759,-20.616,-52.797
-1.962,9.194,16.996
-15.827,-19.551,-54.728
8.344,-4.873,2.376
-3.098,-3.372,-4.102
11.326,-11.506,-6.903
-13.478,-4.28,-19.781
13.795,-12.266,-8.055
3.775,-8.828,-11.387
4.709,-4.816,-1.256
-3.186,-10.324,-23.319
-18.445,4.541,-6.14
-1.216,15.459,30.317
15.7,-12.192,-6.832
-2.368,-13.252,-23.627
3.243,-1.869,0.232
-3.251,-8.651,-16.764
-1.31,6.176,16.616
-3.27,-7.884,-15.656
-3.846,8.899,14.989
-12.101,-27.082,-62.659
3.794,8.45,23.624
4.038,-2.851,2.377
3.001,-4.84,-3.351
-4.028,-4.961,-8.546
-0.295,-3.815,-5.448
-10.343,9.017,12.167
4.874,5.172,19.33
-18.602,6.736,0.037
4.352,0.773,7.34
12.796,2.131,19.463
24.731,17.886,61.92
-9.409,-27.127,-61.46
-6.558,3.015,3.107
4.036,20.894,47.286
-1.332,-9.716,-14.516
10.231,1.404,16.612
24.031,1.091,30.495
-6.267,2.822,3.608
-10.571,9.461,10.172
-10.414,11.448,15.673
-3.994,-18.154,-35.366
-3.089,3.256,6.365
-4.182,12.237,23.773
15.472,-9.784,0.358
-6.221,-1.056,-4.789
2.689,3.278,14.907
9.541,-5.049,1.464
-7.384,6.926,6.987
-4.113,-8.52,-16.629
-7.191,16.287,29.132
4.788,4.48,13.064
-8.374,17.084,30.096
1.146,-6.012,-8.913
-5.657,-4.83,-14.636
-6.077,16.792,32.751
14.889,3.695,27.255
2.604,-4.108,-5.947
-26.382,9.924,-6.34
6.044,-3.45,2.321
1.54,11.232,24.512
0.598,-20.479,-38.07
-10.75,-12.281,-31.74
10.535,11.625,34.211
-8.005,9.167,12.274
6.14,-14.284,-21.225
-15.012,-16.189,-43.843
6.436,1.811,12.834
15.221,9.604,38.903
10.966,-7.261,1.366
5.171,2.639,15.077
13.603,-1.34,14.514
-3.45,1.634,2.468
13.446,-8.555,-0.531
7.595,5.879,19.199
4.734,-6.19,-4.284
8.023,3.822,20.52
-9.863,-25.337,-57.369
2.387,7.939,20.916
10.299,12.683,36.65
-4.659,-1.561,-3.173
-8.216,-9.784,-25.162
-19.753,-2.857,-22.028
13.587,-2.205,12.323
9.577,9.893,32.499
3.417,-0.233,8.507
-6.645,-1.56,-6.82
12.721,25.596,66.485
6.364,-5.169,-0.559
9.111,5.587,23.727
16.64,7.046,34.702
-8.377,0.462,-2.192
-4.178,8.238,15.61
-4.967,11.646,20.949
-2.109,11.897,21.86
-7.392,-6.068,-15.247
4.135,8.961,25.369
-8.527,2.605,0.678
-6.341,-21.508,-45.31
18.898,-1.193,19.381
-6.826,-13.905,-32.449
10.045,15.213,42.519
-0.485,-8.762,-16.375
8.539,-3.881,2.28
-0.724,0.505,2.573
-16.719,7.832,-0.417
-7.743,1.292,-2.269
-1.544,-1.997,-0.793
-28.424,-2.805,-33.169
-5.114,-4.502,-10.899
2.314,3.322,13.934
19.993,-0.02,23.402
20.475,-19.477,-14.719
-4.262,-14.857,-31.811
18.632,-4.081,16.587
-5.359,11.191,21.144
8.893,-12.314,-12.101
3.843,-1.98,4.156
-2.736,9.366,15.57
2.73,-5.374,-4.005
-23.851,5.036,-9.933
-3.949,11.005,20.003
22.774,9.927,47.728
7.073,-5.961,-3.088
2.765,-2.059,1.765
1.316,-4.01,-4.055
15.951,6.779,32.057
-0.015,3.596,9.349
-6.301,-2.592,-10.092
-1.93,-10.673,-19.221
10.955,-6.289,2.264
-4.506,0.482,-0.508
-11.677,3.675,-0.371
6.326,-30.959,-52.613
9.755,-2.047,9.143
11.55,-4.66,6.099
2.634,21.954,48.719
-3.755,-2.427,-7.039
-1.368,-19.137,-37.555
2.212,11.834,28.134
-7.242,17.879,32.419
24.278,-7.471,14.22
-6.725,-5.177,-15.027
13.086,-7.524,0.73
22.285,1.997,28.383
-6.064,1.222,-1.018
1.015,-12.978,-20.816
12.903,-11.871,-7.329
-1.69,2.135,6.406
14.311,-0.845,14.064
-6.598,1.514,-2.021
1.594,-20.183,-35.984
-8.352,16.188,26.029
-4.426,-1.875,-4.667
5.36,29.66,68.717
2.54,2.207,11.867
7.739,-0.235,8.712
14.508,-9.204,-2.771
3.491,-1.397,4.994
16.919,-22.26,-24.245
5.578,-0.802,8.42
10.974,-19.772,-23.875
3.821,10.216,25.733
-7.686,-1.168,-4.627
-13.462,-7.058,-23.217
-8.921,1.379,-1.377
0.961,-5.158,-7.244
-21.18,2.465,-11.458
9.88,2.895,15.653
-20.889,-1.392,-19.541
-7.106,-17.648,-39.835
-19.514,0.695,-14.683
-8.593,10.155,16.419
0.875,11.214,25.014
12.576,11.183,37.875
3.313,7.882,21.664
0.099,13.498,28.54
0.069,2.212,8.192
-2.945,-4.301,-9.268
-8.691,-10.917,-29.496
-15.77,2.878,-6.992
12.585,-8.484,-3.16
3.486,15.352,37.382
-12.409,-11.642,-34.167
0.531,-3.876,-4.242
20.135,1.366,27.485
12.289,-2.971,10.232
7.51,-10.768,-10.244
-11.966,-5.095,-19.842
3.163,0.32,7.033
1.54,1.637,7.639
8.35,-7.03,-0.87
-0.309,16.822,35.157
2.481,12.16,31.608
20.93,-9.078,7.072
9.308,-5.155,1.344
-4.697,-7.42,-15.748
-2.351,-8.826,-16.616
1.553,19.435,45.612
-16.33,10.584,8.501
-12.725,-7.53,-25.765
6.108,-24.27,-41.553
12.878,-2.246,10.582
-7.946,1.398,-1.558
-0.933,-15.243,-27.971
8.22,-10.581,-8.635
-6.985,10.715,21.588
-2.492,-4.653,-9.009
-29.188,-4.629,-36.673
-11.87,12.04,16.231
-2.369,0.725,4.003
1.562,10.284,24.269
0.388,-2.03,-0.88
0.632,-2.888,-3.334
-12.557,-0.039,-8.678
1.236,-8.975,-12.323
4.619,1.253,10.659
-4.063,-0.432,-0.208
5.831,-11.641,-15.945
6.044,0.843,10.816
7.03,2.881,15.822
-6.397,-2.11,-6.876
1.059,-4.812,-6.266
-12.217,-7.197,-24.388
-14.621,9.617,6.227
7.687,-10.78,-11.082
-24.183,-1.903,-25.243
-5.111,11.464,24.351
14.167,-20.618,-27.167
8.251,3.564,20.037
14.859,0.673,17.471
0.742,6.626,17.587
5.2,16.055,38.026
-9.049,3.857,1.714
7.64,27.698,66.47
5.363,6.216,19.541
4.972,-15.958,-24.831
2.035,-11.531,-17.16
21.64,-15.989,-6.042
13.519,-16.811,-16.193
4.524,10.55,29.614
-12.114,5.293,1.065
2.04,-0.001,5.312
15.724,3.383,22.958
9.711,-5.076,2.397
-14.555,2.971,-7.85
-8.459,12.522,18.492
-5.365,-6.409,-12.33
-6.107,3.949,2.95
5.407,-6.83,-3.403
10.228,1.747,15.994
-11.372,-5.554,-21.507
0.069,6.222,17.431
4.338,-2.69,2.826
11.828,-8.783,-3.898
11.479,6.765,28.842
10.9,1.123,14.045
26.427,-17.556,-6.0
3.323,5.372,15.055
-5.545,2.255,3.481
1.249,10.488,26.332
15.681,-9.034,1.323
-4.404,-8.437,-16.311
-2.783,20.078,39.532
-1.227,0.267,3.255
-3.903,-6.363,-16.322
8.949,-3.483,6.15
23.22,4.84,36.356
12.807,6.072,27.613
-5.2,5.005,5.437
14.832,10.717,39.016
-0.075,5.039,13.486
-0.376,15.131,34.115
-3.354,-22.302,-45.193
-6.025,-8.073,-19.135
5.699,7.569,23.444
9.795,-20.053,-27.832
19.755,8.27,38.249
9.801,5.395,23.879
7.306,22.744,52.226
-1.0,-7.683,-13.939
-10.479,19.388,32.229
9.791,-5.247,2.372
-5.365,-1.156,-5.748
8.734,1.104,16.996
15.896,5.303,26.279
3.666,-2.368,2.555
-1.867,-18.094,-32.953
4.372,5.297,18.164
0.832,4.887,15.609
5.849,10.051,27.722
-4.5,-0.589,-0.901
7.919,4.395,20.096
1.466,-10.363,-15.49
0.598,11.289,26.768
11.349,-3.307,9.8
7.972,28.74,69.631
17.706,-3.774,11.243
8.983,10.694,30.969
-14.53,7.382,3.095
-15.253,16.4,19.353
10.017,6.565,24.481
-2.25,-18.089,-35.023
-0.898,3.098,8.227
-8.204,7.424,9.565
15.791,-6.314,5.606
-2.635,-3.592,-6.598
-7.649,-6.076,-15.247
1.121,6.963,18.266
-5.097,15.876,30.403
4.291,-0.016,7.498
14.084,13.677,43.235
6.872,-5.749,0.69
-11.356,-4.512,-14.337
7.24,12.931,35.203
0.281,-15.062,-26.671
4.268,8.507,24.776
-12.148,5.552,2.212
-7.705,-13.622,-34.708
-8.191,-4.151,-13.384
-2.861,-5.735,-11.961
-6.992,1.066,0.693
-11.983,-13.607,-35.846
3.041,7.415,22.479
11.924,9.749,36.973
